convex_hull_volume,distance_from_center_of_field_to_target,distance_to_approximate_line,residual_avg,error
49.999999999999986,12.304046842808226,2.981423969999721,0.10388375210687885,1.1396598338718207
50.0,6.47503319770376,2.9814239699997196,0.10697771779057332,0.1627816286255768
75.057014334389,11.323757186177271,2.905393779143737,0.19272534194848998,0.731947141945913
80.33029302357154,9.662457449416904,3.2490717766345196,0.45983006772565305,0.8228098970460059
105.83407405516903,10.741952179387663,6.051743893483609,0.1714743180767748,0.43746785805542593
97.39091208198695,10.788798105637017,5.022740648942678,0.12709861630500127,0.9324072348092841
82.67709722587715,10.87694173834004,1.9132019896758983,0.3551383148669171,0.68230206271627
34.26459197670873,17.507228070702592,1.8583797218494291,0.2416844991748057,0.18521417154559058
186.2796606588468,9.60652918061042,4.376177174328531,0.6180356536180781,0.8665370354275344
245.48613914950997,5.876274662079589,5.686080252808463,0.18214473640396275,0.5151627901906983
92.34194294882013,16.502743967418937,3.1784837161566317,1.14445768080677,0.24229991095915646
137.3679397297757,16.521367198131248,3.569394169973362,0.15747258811953208,0.9105117530918532
265.0376105378475,7.685036617627478,5.67055127255882,0.38142684241484837,0.32743713910280814
232.78513003932449,10.398717748027595,5.087754181663517,0.18669513852254324,0.8230030294007944
153.32893108628585,12.501935001612074,4.337310999902145,0.14843836289458928,0.21957632234287283
264.98646666148244,12.583118432216105,5.1260670547527605,0.52665743378683,0.1204179945203051
24.530333079256067,19.930663620161514,0.911938746472746,0.1553200572281473,1.579767427491698
184.31104860131208,12.913767426593573,4.11824428448129,0.13927817206572599,0.5847168135879642
302.95065852238247,17.236475640144647,6.9101814605163625,0.5581968856959982,0.7174725833479133
225.2382344793058,11.415657882441636,3.579283721515518,0.27270136800201317,0.5668297456416568
50.0,12.079209803972,2.9814239699997196,0.7308551258916358,0.9091103633646826
100.0,8.45105278203996,5.0,0.17987271489794826,0.19241348666267255
105.53475824732718,9.377683186519665,4.107837073718146,0.4264948051926123,0.5756619812723108
10.25578716782368,17.24259629469669,0.6710804676992531,0.0003385536313081055,0.04497153037536727
113.86447524636137,14.38675120213926,3.1937987450234373,0.09841456240176448,0.7846277071716209
191.14182777337808,16.964708375926364,5.337943897985532,0.3982158089022345,0.8388180231412905
66.16780780455105,6.726948794065342,3.740443242621904,1.004425281127971,0.5786908329026418
94.1597080882565,9.256149471397784,3.9055568971556296,0.09462761506078737,0.4100501440236022
151.2653236045935,3.0252008814051288,3.76064121265247,0.37805681175682393,0.9817230340110086
369.6424364920155,8.084534090247292,5.901098446010083,0.09502743715752679,0.32954242137004613
170.34402570724288,8.36436252204712,2.8337009387756553,0.40880430995402395,0.638261791852115
133.57172627364943,16.349313643132383,4.190302705535285,0.2485863676541566,0.3666858231281739
311.4752394298885,12.998561406841048,4.739115040700819,0.1366735060011542,0.09565879607544009
173.8365973972658,13.289316352329438,3.228884960974263,0.18713814438725035,0.4168695353664334
189.80134320275923,12.105951728494567,5.070734276211512,0.16878582694988079,0.1445975088001239
121.30780177721388,15.70129154277496,5.538403774568415,0.23342210307788705,0.49039643827979623
389.5592895850053,15.381325862148822,5.472293844511383,0.5357068222758525,0.5663561846805283
126.3484683359068,17.29502504704977,4.987277806172542,0.12983168076977505,2.268847101193989
218.7831521889024,19.36394529553363,4.721727206698782,0.6899649203257823,0.8665360777447222
402.0771138987144,11.422108837100987,6.392154084012485,0.5543720433621896,0.7411445412183483
50.000000000000014,7.347608050383082,2.981423969999721,0.02166029289763956,0.6721378665728134
7.0703150921075135,11.370556812171355,0.5356711334370389,0.26561211722346784,0.16844224247894815
129.47280263702467,1.9780905654672842,5.678676945675233,0.04122803527219874,0.42893840869285316
15.334272408881104,8.589469214259607,1.3596602137139524,0.0007850751401607842,2.4079483280617553
139.45072814614466,2.683132095083947,3.604640962326178,0.665764142488209,0.7922195451695441
117.04824060122749,5.909559318310303,4.375601783196356,0.18495539660731408,0.5818133003143887
59.97792550911997,10.782188286641265,3.5415816602630006,1.514882293401707,0.5757571974018402
141.13100732284855,10.667489799467035,4.518346339146838,0.04055899606116577,0.4352985109912583
113.82877260412204,8.233166121824915,3.83221226853684,0.8882118919642534,1.3427048676759463
82.95790093769962,6.44170585157917,2.4703530550684794,0.13866233758448476,1.1586788591218697
87.57179072135148,11.460072928567053,3.5350077303929885,0.07516030585432108,0.38017571105807313
19.631672765836527,16.36679570486997,2.844355479812542,0.16641976508337392,1.2742408773884066
121.84915410757965,9.43012619189116,4.938943272155273,0.2675948977902953,0.6234991674583094
124.09113461203154,13.002452334552466,3.6566404956230256,0.528231927725014,0.4587370477392158
203.69911258864764,9.470731147279427,3.2716601617193457,0.9453216340323558,0.07835725091954385
263.8778066611441,11.441299992318271,4.4859866750862585,0.3887895485857399,0.695465465400218
244.54930850732515,12.12207792739331,3.7796436212306115,0.6668514904465705,0.37459472674194416
215.85760708528096,11.191601833920926,4.089997574086301,0.8716084168721853,0.6526124886360855
85.434053545979,14.459413986363378,3.0934482890690305,0.574169973095485,0.9166508984564196
252.09850103924762,10.338796296307619,4.464515544703996,0.43750869368665174,0.7177472081269307
50.0,6.773999205900764,2.9814239699997196,0.1701429231798248,0.9603944891641937
100.61250956419623,9.881100998017507,4.53532879963175,0.03297508115188907,0.028689712231836154
100.61250956419623,9.64170600835723,4.53532879963175,0.38979851910958624,0.29185120947291715
73.42857107556516,10.252154198648752,2.713447297726856,0.15202760897694934,0.24431786722384644
16.709889197852238,11.816447546358022,1.0082982316132396,0.6353450020215013,0.26081641169374176
92.47538697179573,9.560389470810993,2.4897763056003486,0.04359558001623108,0.514570938182464
88.65220023028219,7.408338940614678,3.436344568033542,0.020095354589389446,0.530355894111702
115.30849226817267,14.396808602522679,3.7700125686796415,0.37807270351833333,0.38352338852538026
212.397327101091,4.798139678501528,3.3651745545684904,0.32665258769457733,0.661023707304015
55.55243760186262,8.976371554749656,3.777920978214619,0.7935958908765993,0.6902929241404525
32.79173465828554,18.72176331866249,1.704548343120667,0.005424471619188327,0.7840695294489574
157.63059954808352,8.553787953571707,3.721234587106182,0.5564359616060617,0.39294024984748205
123.90616545376365,10.024141019497486,2.735954806572973,0.1777860716437252,0.6993512113520001
98.35837342194907,11.07893196673098,2.625620236189355,0.38938122347958243,0.12345813807588966
304.1280449341173,13.098394729545241,5.100888475600957,0.2920764855839322,0.6767430918235889
201.47482657483593,13.818873152237266,5.029933685787687,0.2304134062401788,0.3812513052311342
200.91774139280932,13.146070498423486,2.729220037626845,0.4385765437036016,0.16522711563543555
210.32609015712913,8.051227003270476,4.326653121656895,0.2961051229987318,0.6242702777098667
61.795222644292686,14.603412462481936,1.8251675876855409,0.09557788018442093,0.22370085399058326
267.3732547083069,12.534869670987293,6.701893574794772,0.050277384286270994,0.4704515262252021
50.000000000000014,13.149440185903787,2.981423969999721,0.012127373708569719,0.43083571127327425
100.0,9.058511173631853,5.0,0.067451966879391,0.5781873210628794
137.2016944493502,11.836802709340548,4.585078301097823,0.07760578413680419,0.7356614058718495
20.007225452803567,7.253057258576561,3.2309713890578835,0.15820493270002686,6.886196105036647
199.57868898531297,7.642116217917382,4.7186784158981325,0.29908430189860713,0.7004887135799436
100.34141838847046,11.877058267763763,2.2424312681560035,1.2674780483857218,0.49964105675382015
139.69493388289698,9.125111098021799,3.762950796537036,0.32317599657119384,0.06403850016556371
181.7759176699325,4.838880497749341,4.675695834741708,1.9441628286750485,1.36843496749281
203.890669509745,11.84617966413497,4.092921772459869,7.2545301965645335,4.446418108761944
154.54884934682548,11.167499401568078,2.7776421545819616,0.8401060818740197,0.590606075764598
7.985114169374159,15.0018839302645,0.3527555868833101,26.9930439097751,12.906458089623072
165.70950958988053,8.904517967204555,4.015739530471779,0.7819891366464464,1.1655989865714707
179.30101283839628,11.173233004299284,3.6285759461816807,0.9332685116228991,0.6399654240310402
204.67103046404478,11.900306888644499,4.561352451587507,4.587863326099382,2.4677642567273295
75.12768368351401,19.67930517405041,2.2906786949408504,0.034465429838103516,1.7349340184780349
116.5515864346223,12.576645022767472,2.116968272345989,3.541551086188352,3.616618227181042
348.58640143025815,15.434191239371719,5.606842465989345,0.29228559072998395,1.4443744544267856
