convex_hull_volume,distance_from_center_of_field_to_target,distance_from_centroid_of_sn_available_to_tn_estimated,distance_from_sensors_to_approximate_line,residual_avg,error
100.0,5.543056437537468,5.543056437537468,5.0,0.043840935480624704,0.4166448451716307
100.0,5.302762999864466,6.391182304221491,4.489547545987263,0.0980964174847551,0.7800485520513439
50.0,11.95763516722906,9.907756162754659,2.981423969999721,0.051019809008867774,0.10094969890595794
131.75056102465197,12.015193585297121,11.521633487952018,4.897744599013408,0.188032560385203,0.5733501580165737
136.4656111308986,11.816659824632522,7.789176140273312,3.320420664435332,0.5090502149060373,0.6488520101086104
120.15674662217255,11.984350540723163,9.023078520091675,4.09322446981857,0.14714002691725941,0.35851003876320786
202.95382934876616,5.2119845827977,5.860792973941297,5.85485855148225,0.21777409573933967,0.21287875893545852
136.39561162430223,5.223061826476318,2.560581820677842,6.453556689240696,0.10100789344043122,0.0876288296886708
78.12068767033935,16.790354034392227,10.741929696392281,4.0389775677979305,0.23665702022598598,0.8938343553172294
50.0,12.026903952561266,9.999538085282476,2.9814239699997196,0.18867695425805964,0.2853930709971985
82.40491391921424,11.745690313394725,7.830071806525588,2.2647718997155986,0.13608532896319978,0.3623973089655062
150.35141517042808,5.099566275742044,2.4813714257054995,4.333002366050783,0.22579806333018518,0.3892642578570268
130.1491265359417,5.53943945173859,7.1030023473864965,4.258543039986237,0.31537849987934397,0.8194015451364747
155.16218869250034,5.030886446346778,3.8693678930715047,4.367877871290092,0.023866333860293545,0.3114999492305129
85.80466131331849,11.723562664584687,9.461299060814286,3.221734631186276,0.3409461373138128,0.32382475087280493
130.1491265359417,5.0542426646396015,7.001663113169351,4.005334656694142,0.126962770514583,0.38207800457975566
117.36564397617758,15.989781757926798,9.769870510575654,3.1487516345007145,0.13385960664939198,0.6658734629197903
6.883625655288475,11.655842538756454,7.506077113414405,0.5614911410018105,0.05290284435322009,1.398994850365281
50.000000000000014,12.17219830828649,11.246728912260783,2.981423969999721,0.20392752265331268,0.48498693113104124
133.30292921686944,5.87705012927649,4.019405416277261,4.21659356303701,0.17642711991354038,0.6676332301958036
83.01716505653084,4.280271194516766,7.822426193282009,2.3962579917502485,0.0449662692187862,1.7791357741977412
100.0,4.921478633566511,5.212021727752277,4.079461734465135,0.4279995984831646,0.4015922292348272
93.66535126497755,11.24992550719283,8.437879279026712,2.646548637414146,0.7704607675908459,0.6755707238459178
114.52043396492678,5.872026828793865,6.147551448492617,3.126623155001004,0.37886476467074337,1.0257637548675138
109.99256360799053,11.081954042456372,10.644685650289777,3.30292107745612,0.17031542915683887,1.8064114645962945
142.39465348757935,15.490489763203733,12.69712261367754,4.138521216537934,0.4039236721291843,0.6995343012650977
143.83302902167128,11.656734170240599,6.713652268930696,3.799225463916352,0.2667782552182513,0.6429501260888333
100.0,5.5414584006506455,5.5414584006506455,5.0,0.14187567458959277,1.0612893451313552
2.043838921853893,7.7454941546649945,4.5686129055512295,0.43535491615106353,0.6482308229148805,3.5338436823904478
71.38884189793853,4.363118969162908,3.255505771704355,3.0422423036908013,1.5816196141513799,1.5949921287221895
12.948136046949369,4.732432720607428,7.921259835196476,1.3917822896539127,0.786315352215145,12.224576842642351
4.366235992942631,10.956457482507624,7.074923670273941,0.28771300792598903,0.9228638707825509,2.9625087248488478
97.73523126027287,6.36800447090883,8.286755244674488,3.3511509417254457,7.062496402226384,1.915817430192649
6.413795663867978,5.214947871960624,8.809443156263919,0.29778296393311887,0.49993585017520786,15.185314623293866
40.61582632455212,2.6186104505795003,6.576134978838065,3.4097800375045653,0.7389291282647645,13.158692182537031
60.79028349827094,13.549943651838086,12.765500320937555,3.9361803219326745,6.20191716757314,11.199902570051187
50.0,4.008060443787405,1.6573755066596314,2.981423969999721,0.16014992177981305,1.3133258854346672
50.000000000000014,4.987700426573741,3.66931692608542,2.486741821404398,0.6971458960900714,1.0930316163336986
7.85134942412532,13.585712574845244,12.369064793172504,0.7442910714345478,0.00836619374650513,3.332252991841992
50.000000000000014,11.490842551678767,9.053107960042087,2.397011989388849,0.1478504882631569,0.4445688831889384
43.42999666484877,10.92230541064627,6.1851724535588675,2.6106546547036436,0.2019653253559438,0.9728050449096547
164.0592974238406,5.375542937423214,6.537584383290621,3.972888136884111,0.6261802985318193,0.9600821167194232
188.66925446118762,12.293199964459056,8.861348728999314,4.356156043844521,0.7624888853323211,0.8456074939508446
130.0106040244581,5.547821743227189,3.3908139737740246,3.8303650749157336,0.3165155939495531,0.9279678285096054
132.7663575120845,16.291056288445688,9.309283706498052,2.8424770731819273,0.8539510923558739,1.016418788354548
50.0,5.179723286365132,2.8318462715405035,2.9814239699997196,0.0027066921033374798,0.36280612390596995
50.000000000000014,11.656329969379218,9.708324777979492,2.981423969999721,0.35758865443977567,0.901994533315775
39.24771990507561,12.323511280555717,13.79327455508392,1.9274218255095705,0.12018568772356096,0.997928805769132
183.20228311041848,11.857461444414065,10.71708312060061,4.878506722371055,0.12384285690970914,0.614908164961476
22.900996277592235,15.244078671792446,9.386083108600523,1.8834396926501082,0.07841701046615139,0.9295140911797958
81.87733160690104,5.49974217472816,6.506876787270734,4.915494065419788,0.19791319618304232,0.45077516152243235
138.51641320556038,5.02879621069838,8.117087371165132,4.107433159278943,0.08575328916137763,0.28211724509808467
149.65464735755245,12.128834015089907,8.890888815154733,4.149462987184063,0.3602465929159062,0.798059408500276
214.50176965007083,5.422582407117067,1.88625350798229,5.041032145222085,0.20087607909062372,0.37829856937484074
100.0,5.6599025908542915,5.6599025908542915,5.0,0.21562121284360936,0.5250290921164584
50.0,5.214190664264521,6.573418634129244,2.8930772596846905,0.06972358679729693,1.1070863416691001
39.18187630223572,6.704386619530421,3.9118150585112974,2.9104293052104158,0.09309410261637725,1.7986940119338957
47.43180680334431,10.364846447964782,10.613508828946573,2.2100523912252665,0.14224704505555186,2.435051944011252
67.7774676576797,6.269755982287945,5.637774810406805,2.951004550561226,0.03424259654248467,1.0888400544189518
12.82881125802131,15.590553095116123,12.991586550001857,1.6876107049859004,0.10876277672569443,0.9591169791517428
144.42393411012876,11.569297833276778,6.383579674133696,4.8842082302220575,1.0609904205281129,1.1359237802799602
56.305466566424585,11.106473446844188,5.5742005497967195,1.8827239497720036,0.1965737130663958,1.606176670474084
64.5022649606961,12.78365149676342,9.943126380411645,2.6413868375693497,0.3018963135589476,1.8046183696234277
50.000000000000014,6.033907361887145,3.6904607378069425,2.981423969999721,0.009024281765487184,0.8711076076570191
100.0,5.012504911720786,6.219081914639723,4.498797575428082,0.09438254887751443,0.6115417001156404
100.0,5.563765824520499,5.467003536814799,4.433278197968981,0.8821104182905273,0.5180749726245474
44.472048187651964,12.304373145057333,9.926926654282422,2.893141824259881,0.10828667451208263,0.6515322532133442
132.55456523171466,12.389496937771048,10.637406996769643,4.012859045900415,0.07686558845261882,0.5462456930118799
139.59728119243078,5.340055828142782,3.5328466816406268,4.158305121612995,0.11104519898237142,0.3751291538918714
9.522178487841597,16.059438592569794,10.03286322840124,0.31925987341296436,0.11810645225337862,0.1986141182130234
11.853927712504055,11.758823422539065,7.723597150530608,0.6283500297766716,0.5640927535563931,0.3220457376369874
145.13952692862858,12.091532991359486,7.504958345718656,2.981875409447291,0.31585102829519973,0.2341292469584896
100.0,5.548142215052831,5.548142215052831,5.0,0.421170243691958,0.5984095123586761
49.999999999999986,5.913456946075088,6.262804540112888,2.981423969999721,0.061826652561697615,0.6638679838086119
53.944117535614744,11.630605171630023,10.2883219925103,3.4620774409301744,0.34937183576121594,0.6595442960293426
120.093509423552,5.1992900485414095,5.219029023379085,4.063498586189771,0.1735579854131899,0.8332289989368911
50.0,5.713993741581766,3.7488723103258037,2.244642865764689,0.25441943433510683,1.0158752843846688
89.05119179239043,11.709163971346623,9.007621544530373,3.27831077264265,0.5025170929683087,1.3049742662100123
10.659256709827647,12.295752346282901,8.175997411903932,1.5625584152354794,0.18490902803698744,0.821294579909446
90.098505367478,11.137116142166498,8.367030039289027,2.435608976384836,0.10156627604341413,0.731247075010611
162.11167119277764,15.457518024140851,11.875965836819953,3.8213025991347855,0.703424562084356,0.5439232870113241
100.0,5.2866655945728604,5.2866655945728604,5.0,0.11538051889621775,0.0569443169057176
50.0,4.789664736471644,3.3979101281162536,2.396393965294677,0.08602328547735398,0.5885572410577256
50.0,11.155200642252213,8.57155613212612,2.325072358705831,0.6408709723078123,0.9225024352781941
100.0,11.929513910869392,11.574024299214761,4.106169956447324,0.6922982236503832,0.22726754829522353
73.24354428478188,4.6793630212019,4.167721488200134,4.23751197667943,0.00454584778650817,0.685067714619032
58.212040506320484,11.806215966056428,6.448699493408214,1.659116167320031,0.16788635661607773,0.7780865201833385
100.0,5.251777261382698,6.181189545069762,4.44590128928592,0.7649547680038625,0.9886892892648459
126.12119244527442,11.961904148574861,10.835444429613318,4.182121571646835,0.31985938666572206,0.817392414986881
158.44936710008,15.711949821427618,11.988487380776759,4.365772200787346,0.5393817478674189,0.20667174325152077
50.0,12.10129882456396,11.39959205210079,2.981423969999721,0.015135890747164349,0.8366858116600688
50.000000000000014,5.558413283950724,5.693300352871744,2.981423969999721,0.07821548515727432,0.8770992188315531
56.056767324118866,5.188200103888312,3.8585675250390183,2.6430709963343237,0.51057040073383,0.1383404359083539
28.5100810522816,5.228038643625103,5.648842375350859,1.3592078587260865,0.38576590811218914,0.10625435887350813
53.02174725211255,11.477086703983835,9.045148123922802,2.2535650616964427,0.2428296140710658,1.63579698089837
50.0,11.72303565788714,8.92071891213365,2.81700695743946,0.03645410580920984,0.19678436458033474
102.15172198760527,4.73630478937632,2.5592004359406753,4.478345270469922,0.27198575090722676,0.6749862415926804
137.80097736880217,12.448827041972551,9.942792590818001,3.8746933950768265,0.578106462328917,0.7352104242797914
26.825839216507255,14.901375978882163,11.026202270284353,2.2116793221525857,0.3158922081484895,2.357046569783343
50.0,5.383113722474996,5.731674153635319,2.9814239699997196,0.02801999201505989,0.363095793023267
87.98071652945828,6.173802167070223,6.087878778024017,4.574792784950256,0.020774050462088637,0.8840700988180512
93.6395021723312,4.547316660939644,5.583773811318733,4.249359208320778,0.45128832955028847,0.7958519969304321
47.40828954224733,10.415012232422306,9.567912524528731,3.117869662420182,0.05136080921103653,1.9161393525600199
98.26990175936834,11.799577396843024,10.64161111055449,4.517110447332904,0.2153564734541575,0.8926927407517047
149.44428408249019,5.331416320747377,5.428858831157216,4.631086355767653,0.6731545343266995,0.287167012520854
79.37184558667394,11.348360665241563,7.376654307859949,2.5587074041680635,0.1434157101482616,0.9413231441577636
102.00663343234316,15.632729607173841,11.996958666521161,2.9380403941044397,0.3791601740285025,0.5793668486969961
167.03589484706117,12.400742252007568,7.42500681804682,3.0254216954885687,0.16391605575092946,0.5657470235079055
100.0,5.228080453645906,5.228080453645906,5.0,0.023530736499531378,0.6257221815909131
41.17864123509402,4.755021377180004,4.8148213989402455,2.9830766353037528,0.11132390126077918,0.5553494903028915
50.000000000000014,12.180087102527581,9.508859454390116,2.758579562015489,0.9796176694843073,1.0492446661035908
79.96575559546531,12.242227280739007,9.556124226835056,3.9906149173570427,0.14565760318554066,1.3321373641517475
112.05073790488146,5.496159835084066,3.4175479677681535,4.196307036500803,0.28872543570116244,0.23098519610641488
80.99901891030129,16.17169325327642,12.667413335915057,4.708707445897934,0.09755977054045928,1.1929115233785195
100.0,5.251768792753827,5.937350758062764,4.364169505167119,0.17584665436887775,0.07562799163432576
163.49249765060605,12.093541341399414,11.355956125643042,3.8227727529592577,0.22235494102744857,0.8896727210195245
44.066172944824196,11.884431008089779,4.881650305978704,2.32013508543712,0.1316174090133789,0.053577788707550214
49.999999999999986,6.081689831841111,6.447908576122063,2.981423969999721,0.375518734833403,0.8016182436542255
51.45047264036998,11.415787880097888,9.203223120182598,2.9017872999042007,0.1264565117319107,0.5227058810127041
121.59686762272501,5.012192421038988,7.02401943395733,3.975735726427454,0.26670501811602126,0.32647330826549636
67.58416996752446,15.677807431768032,12.244831354440333,3.701733444388602,0.18083908970218485,2.3248916114939497
170.41431976419022,5.06154031037049,3.312161326955921,3.7575127430612563,0.21507442394065107,0.5176814079763025
79.39941584937009,11.540621896604442,8.68586100497563,2.291800412767825,0.32934774235144365,1.4680440356285316
114.99237264019452,11.397047205179096,9.613572442640526,4.103406701379175,0.33293231218035707,0.8819576883711281
154.3487548031709,11.901249959934377,7.85865813350201,4.243220675603711,0.48154005992062743,0.6525217641440509
143.0367898566344,5.501208032746908,6.83114338471298,4.024633830341234,0.14801085618901028,0.27795905312710834
50.0,4.6460808498159185,2.3451283161489744,2.9814239699997196,0.259197544623644,1.0082540673985019
55.04553106896061,5.858841691095212,4.413600354099164,3.1496567502793065,0.04316644837781117,0.5562131479563901
75.4043274666881,5.4991852449715815,4.921687593489456,4.411659405398298,0.20925324110257157,1.1889130611572458
32.46299399906705,11.601788212655643,11.227603435810643,2.0637404735247147,0.009142715091973029,0.2567549525452494
60.95890897363137,10.745671843824224,8.284778453304757,2.0618959138900386,0.2183151795004942,1.485905385642176
45.81548049320532,5.361879494635134,4.008032059267168,2.6737366271227923,0.3423582883776443,0.685629325334513
92.26215575469713,11.68743046306523,12.44378249772604,2.8864934044739865,0.17260014704652551,0.7178412558644084
30.629304727633425,15.527180807280809,9.112075400223128,2.109321319112853,0.012117543683820326,1.1078620541150692
81.0580849009292,11.497623065174077,4.843049221598849,2.4832220810499677,1.1030782939294024,0.4940371205267554
100.0,11.671294831066946,11.671294831066946,5.0,0.019519208323910377,0.6126439272780829
121.89555008987134,5.942933217561616,4.671780872197878,4.416635927014826,0.4367358597132441,0.8110274603258999
47.792948254895585,4.911464114583155,4.740535012712668,3.2959207434562487,0.26171394304478085,0.778311521490898
91.85712645799639,5.27787022819166,5.3792700954229025,4.517108001874039,0.28331738973583975,0.25918079249542186
8.374663190145185,11.59681390721355,7.612114555109671,0.47215260255776953,0.0407809324299971,0.9203684837068493
97.66569746922576,5.652802732918056,3.157486391940917,3.3099398152797916,0.029844126046753537,1.046107540013152
157.10294091388386,12.796019612727548,10.952494303940593,5.279986869238546,0.3431203475831345,1.0260943717753113
112.9019192630821,11.89149534707477,9.32835116422234,3.78846462838884,0.1728444171195493,0.5135714719105163
84.85718820341764,16.264780374188405,10.072920564650822,3.313414357561625,0.3352227017250627,1.6041962014187807
100.0,12.051008420777595,12.051008420777595,5.0,0.25938003122102926,0.34934397120848715
50.0,5.589634187357407,6.535615751949426,2.9814239699997196,0.004940485192694001,1.2629002287613469
49.999999999999986,5.028786833793226,5.691993816490033,2.981423969999721,0.14724079649675384,0.4360788239181
117.16364548698566,4.773060052581681,3.540965654539524,3.8178890486746906,0.23915673545597418,0.5490914029037035
120.19735287472362,5.739986579256012,4.1133674880237345,4.865748277577255,0.25146290110788183,0.5877380506535295
131.68129063427747,11.544395807639397,9.307078216033172,4.107058754767069,0.18213502512171012,0.6806404022219616
50.0,12.00303981506236,9.475151393900374,2.785609225002819,0.07594995527450858,0.859412370370916
50.33383191085905,17.109275724143046,14.293610399531834,2.951922438520669,0.0030881819634094062,1.2804236283529422
210.34836680158392,11.809327647634381,8.963533771102968,5.242905278941968,0.34437202844725395,1.1476732330138042
50.000000000000014,11.87285022715755,9.696291383885972,2.981423969999721,8.516978053647803e-05,1.3025204018309564
78.92112493663946,5.085734587647099,3.426570160354497,3.1022680083739598,0.844170094631947,0.32038651386807054
6.2235860278848225,13.27051918402691,12.94442507582768,0.4776305368180466,0.008481497754020783,2.5697354404483894
125.32772871962185,5.098307272049909,1.6478257126299265,3.322190941891858,0.14625796142989467,0.25145560214118506
33.44758090806107,11.227433013685665,5.914461417411145,2.429896116386011,0.9355050319530281,1.2780000388030308
52.98398657565125,16.849619429029794,9.222816465117743,4.006100175288328,2.673287558631433,0.9860317144035015
110.3251309584308,5.478770027575306,8.225743542562144,3.7085751048435207,0.0575680679328765,0.19444699257989173
206.93282632466818,5.125944979997663,5.194488686772541,4.887577460987177,0.6719184959185048,0.47082852864215574
125.32772871962185,12.016655065082581,8.875945567291867,2.7891068287410965,0.6084244315350815,0.6316740293778212
50.0,12.148146828640005,9.994600816581437,2.981423969999721,0.006484306016638138,1.0769087230097976
130.7501769086278,5.457714859804889,4.81135894854133,5.174383178496525,0.7819905661816197,0.6390968399484178
32.55842145583857,12.350296367349335,10.479014411755548,1.5016765967630776,0.1751391924022979,0.5319826160751835
100.0,5.457422374804207,6.546305166012082,4.6009320394325375,0.09149503778389775,0.2596611183616095
