RMSE,CDF
2.576262823475912,0.0009463303709377268
2.576372737719399,0.0018927011163224479
2.577699875890468,0.002839559355120601
2.577758980174296,0.0037864393045060163
2.5791106261997787,0.004733815749696523
2.5791687175925144,0.005681213533412252
2.5804418661656303,0.00662907897871533
2.5820099969991666,0.007577520440494622
2.583221547967947,0.008526406937410566
2.584743807994888,0.009475852601226265
2.5853590318242827,0.010425524253240595
2.5862182017159103,0.011375511501379217
2.586617228080008,0.012325645322594045
2.587595598557584,0.01327613852550259
2.5878175651899467,0.014226713262703217
2.588015428012112,0.01517736068022054
2.5881493589270077,0.016128057294151836
2.58904053620122,0.017079081261376746
2.589642891526983,0.01803032648985407
2.589647688201789,0.018981573480278586
2.589940703037398,0.01993292810290411
2.5910855463432307,0.02088470325715413
2.591177042464369,0.02183651202038125
2.591191471870143,0.02278832608391578
2.592312029999707,0.02374055175847879
2.5926213449031246,0.024692891052694507
2.5926819975674427,0.02564525262625913
2.5928155980973244,0.02659766327487846
2.5934310182811977,0.027550299983822687
2.5935067578001463,0.028502964513921803
2.5935883302462397,0.029455659007766262
2.593984634354623,0.030408499074729457
2.5941312644703456,0.03136139300286339
2.5942191536886043,0.032314319215062344
2.594263143766292,0.03326726158599564
2.594277441387912,0.034220209208828484
2.5946078743114134,0.035173278208528704
2.594666856009312,0.0361263688737871
2.5947564713207925,0.03707949245715081
2.5948327714865207,0.03803264406761
2.5950023339734662,0.0389858579629144
2.5951022876220593,0.03993910857387237
2.5952321272627588,0.04089240687840967
2.5953780526909784,0.04184575878526711
2.5953813324399184,0.04279911189686422
2.595521048256022,0.043752516329824534
2.595537708865666,0.044705926882673226
2.5957393936407347,0.045659411519744335
2.5960099383423905,0.046612995535134115
2.5960993069104865,0.047566612377993756
2.5961786479848534,0.04852025836495612
2.5961953835157936,0.04947391049932745
2.596311821772487,0.050427605404590646
2.5964366015611406,0.05138134614481393
2.5965923588781594,0.05233514409887357
2.596682564635912,0.05328897518792526
2.596885811079958,0.05424288093484224
