avg_residual,convex_hull_volume,distance_from_center_of_field_to_target,distance_from_centroid_of_sensors_to_vn_maximized,distance_to_approximate_line,error
1001.3026597247931,50.0,13.069437721304991,0.0,2.981423969999721,1.282862247837666
988.9896241054197,50.000000000000014,20.182885923615416,7.453559924999299,2.9814239699997205,1.2663662007121554
731.224223513398,49.999999999999986,23.809942263005322,7.453559924999299,2.9814239699997187,0.5224829097109703
698.3120315271268,50.0,24.574060127152745,7.4535599249993,2.981423969999721,1.0979165109373277
1336.3042233467893,100.0,18.098883026735827,0.0,5.0,0.3032563969412832
778.3639793441134,49.999999999999986,29.144132362808726,7.453559924999299,2.9814239699997187,1.2695940870854643
1506.8977277719214,100.0,19.47297969747319,0.0,5.0,0.522202494142355
1140.2541000914005,50.0,34.960101355752165,0.0,2.981423969999721,1.5455419255407317
1166.8220916902656,50.0,20.864362207496782,0.0,2.981423969999721,0.21300658062808117
1646.8572476761856,50.0,25.001857288599695,0.0,2.9814239699997196,0.09615327749289057
1220.2906744566233,50.000000000000014,20.55355176690792,0.0,2.9814239699997205,0.6474818995921169
1628.8648500374356,50.0,9.062702812301145,0.0,2.981423969999721,2.191940568847152
1274.8625878783496,50.0,29.666585766002083,0.0,2.981423969999721,0.5365797838068915
1281.4020740832493,49.999999999999986,16.13065584325229,0.0,2.9814239699997187,0.40955053707334677
1240.8111926537233,50.0,23.72839755104549,0.0,2.981423969999721,0.26370036020660015
1309.8608675611888,50.0,23.99194031921903,0.0,2.9814239699997196,0.5588915493695829
912.6055534866335,49.999999999999986,20.27545856048905,0.0,2.9814239699997187,0.6004468332882165
1022.6302133850935,50.0,29.64331375693682,0.0,2.981423969999721,1.9336302390959452
1129.8132888431683,49.999999999999986,24.006996984551083,0.0,2.9814239699997187,1.6830750998211073
758.1535657730689,50.0,28.594897832989385,0.0,2.981423969999721,0.07821004445483659
995.4381907820949,50.0,16.00703925061076,0.0,2.9814239699997196,6.221425007356369
1142.2848394182795,50.0,31.92606367515451,0.0,2.981423969999721,0.27484975938674294
1622.4923888677738,50.0,28.995530343350833,0.0,2.9814239699997196,0.8348778184626829
1547.451540694281,50.0,22.097887097420365,0.0,2.981423969999721,0.8171732952988252
1017.2278372641368,50.0,32.77285102612296,0.0,2.981423969999721,0.19248258627979511
1529.944462999297,50.000000000000014,9.569168735842663,0.0,2.9814239699997205,0.8094364049333983
1748.1184954833905,50.0,35.05627368323683,7.4535599249993,2.9814239699997196,1.5703131968366792
1341.8993569795985,50.0,26.76195739025401,0.0,2.9814239699997196,0.7463894110564924
1437.0422372668288,50.000000000000014,23.831736260718152,0.0,2.9814239699997205,0.4103825239199322
