convex_hull_volume,distance_from_center_of_field_to_target,distance_from_sensors_to_approximate_line,residual_avg,error
49.99999999804006,5.212400950130558,2.981423969981302,0.1432980681520713,0.336061472403541
49.99999999804006,5.599466005815838,2.981423970144401,1.0777926312657888,0.2996905675114228
100.000000001156,5.361218845956811,5.0000000000664055,0.16103317765715502,0.4880647621594552
49.99999999512772,16.120165936746844,2.981423970076085,0.27271524700851496,0.5708554697948736
49.999999997623455,5.120683495409721,2.9814239701291743,0.09438228238885028,0.18547371912094446
5.181268012599894,12.593296107725477,1.0143858676377677,0.0077713675054686335,0.7486279750130842
129.92209771279482,11.964084853371016,3.156150372997988,0.23510270868901792,0.2559968589516495
129.9220977100699,12.312382207856334,3.8410392716120967,0.3700855125427333,0.6175537608583662
71.38374997208001,11.394110210837301,2.484864737956539,0.2605766097191196,1.1687106179447995
49.99999999512772,4.765688687680616,2.9814239700690117,0.027859647893647106,0.8083163309326256
100.000000001156,5.2168460880369505,5.000000000015822,0.12083753229152164,0.6483050476116737
49.99999999804006,5.83709140544524,2.981423969977866,0.0011351533935141996,0.6476633832001303
100.000000001156,5.423825936639387,5.0000000000575255,0.032103175433882684,0.18255570383127437
49.99999999512772,11.751247248434325,2.981423970080817,0.11067767248986438,1.4121159856683523
47.78411473358822,12.03234814371691,3.1721440027983827,0.002192433410927746,0.6539050831143605
0.9804185948873607,12.0481236778386,0.05174116222705821,0.007442651419883994,0.604365711097714
100.000000001156,11.620105752024033,4.214800774719476,0.10975396914857233,0.31687620109953074
96.35185267830136,16.282641401788567,4.767014145602913,1.0571847163329628,0.5012176290685777
49.999999997623455,4.8941425954484545,2.98142397000557,0.2563819438850989,0.8548854697539727
49.99999999918502,11.949516733765003,2.9814239700681604,0.0027209370478012054,0.4185508363550659
49.99999999512772,5.530774820187882,2.981423970025775,0.057818665655157454,0.26217287725642807
49.99999999804006,5.158467594805281,2.9814239700329956,0.07519892929025378,0.20927024411820058
75.65787164685018,15.627270802073708,3.3959207288517907,0.19707666536340798,0.9361279444539159
38.974416032081095,11.440704257832117,3.239542728664386,0.01089367025526213,0.7109963487572866
42.70367213554977,11.757851516664502,3.0075086947797955,0.5462527921941606,0.1184573772860098
8.515945393591942,11.419831504177303,0.5607812824043267,0.01395258635514914,1.11823950947293
105.44978274661811,5.336478727148473,3.4750414278983492,0.17727874904167243,0.13779352813313747
49.99999999918502,5.525852486364993,2.9814239700954457,0.014329626884517036,0.2229553214380686
100.000000001156,5.258693246104948,4.999999999976121,0.25601476209077223,0.0786583765183623
100.000000001156,5.528195551405994,5.000000000018721,0.015796027374760237,0.33256308771765475
49.99999999512772,15.976085302743565,2.9814239699851512,0.151344638851069,0.6602401865607205
100.000000001156,5.1968450068750585,4.999999999981588,0.05223033669085599,0.2605907503360088
49.99999999918502,11.866891548131008,2.981423970070047,0.024216018080343512,0.3031866505660657
124.80072249782378,12.271822213315861,4.612920410471621,0.02179909129423375,0.42806331600079955
44.58517767532801,12.46436956530508,2.3554142136912124,0.012460722682910978,0.9706371509533034
203.90988921667287,11.520938337972474,4.484717229234067,0.04256724911832266,0.35553958226089744
49.99999999512772,5.546292943522913,2.981423970004725,0.011761503144290808,0.6946042537348036
49.99999999804006,5.286907584079771,2.9814239699802876,0.06523344003940716,1.1331953716613643
49.99999999512772,11.84865286505611,2.981423970060727,0.19356964047620615,0.13227910422612163
49.99999999804006,5.405302693996122,2.9814239700332457,0.07973321006926491,1.0221654558151678
49.999999997623455,12.535909759955446,2.9814239700706135,0.0078830166001337,0.7053044768002625
103.96261326094017,12.707998353562242,4.121085018851807,0.14080383542066915,1.3438605476779721
9.388386438641701,16.225678039624917,0.5572551949996944,0.0077187251339407735,2.239303186721378
131.4080916146714,5.437142582842799,4.260532227362765,0.18661222022977483,0.13523975203951968
111.58721838240011,11.462731594662172,4.821729206123193,0.1631400724786629,0.7029734292339517
49.99999999512772,11.713702525120514,2.981423970057826,0.18160497291154978,0.7412912014683828
49.999999997623455,5.5531545782038165,2.981423970008258,0.042060286195367835,0.3860185411611799
100.000000001156,5.030197439661737,4.999999999983553,0.1401292920737109,0.37786714331274585
49.99999999918502,5.263790484325479,2.9814239700627616,0.17014081543094892,0.06901379430270208
49.99999999918502,5.511743965016882,2.98142396997094,0.13037065144947513,0.3140262184421264
11.26337500632879,12.468821769251521,0.6318494229837321,0.24598063196830597,0.6226518757622644
91.53914393768537,12.107873186188954,2.8242548770885283,0.12792904129749685,0.44596448260020755
72.122125727182,15.68789141188145,2.501736821558233,0.2630666807094732,0.38872754321060554
36.23057076858831,11.69661349178867,2.7800319724716047,0.28739914108200076,0.5670964435115087
49.99999999512772,11.481414044962431,2.9814239699716745,0.11870596698379327,0.46133949792372225
49.999999997623455,5.595690077824163,2.9814239699795007,0.003058287152202733,0.33298039746548946
100.000000001156,5.545525221101374,4.999999999942149,0.3880192203117353,0.4449439502638519
49.999999997623455,5.335941857824892,2.981423969988246,0.09260998923901399,0.5038548480623839
49.99999999918502,5.095852095154258,2.981423970066975,0.004960252919653782,0.847341570537518
60.833819352973606,11.780970241817808,2.63992621697116,0.385751596302938,0.23270216546462308
79.5689670603864,11.733210303167764,4.226381471422649,0.4328524742513588,0.8295793008250868
38.58701002361979,11.318693485266913,1.9487881225256554,0.11685003617078862,0.5542082567478149
4.716309038851119,16.081032588763232,0.9027460688065018,0.012323219854239405,2.0832134910162474
100.000000001156,4.85038759808674,4.999999999995561,0.04313934814025465,0.6076144753883423
100.000000001156,5.883893593455346,4.999999999993667,0.022757294025016438,0.9050889852335465
49.999999997623455,4.538155331183161,2.981423970020703,0.018556325498516258,1.0147363532798863
49.99999999512772,11.53095062197369,3.180649486732746,0.13484319099488523,0.34037661739343045
39.34949221940787,12.316720030742253,1.9508170266040574,0.09510100870051966,0.7073326660645837
41.64826931689126,6.660745537859404,2.3173116958144613,0.4260907546677987,2.0540277795588127
36.16695979604443,11.245059687911471,2.436703884131608,0.29014633074917034,0.948778430794435
37.68921493373922,15.695819950710149,2.1783999956941535,0.2507534601845727,2.3019511739956386
84.18804299822793,11.622623887852154,3.6178620421008794,0.15988687622760647,0.5941291583692209
49.99999999512772,11.22756236256891,2.9814239699713156,0.10466670720325327,0.8675074885952428
49.999999997623455,4.991024883236163,2.9814239700579748,0.423806012885016,0.4707881385752438
49.99999999804006,4.844551173527795,2.9814239699476683,1.034021059606385e-05,0.4638760283441501
49.99999999512772,16.03402881798529,2.981423969987276,0.3163180701045411,0.12648531335751495
129.1017491246395,5.974477631785904,3.997574513530456,0.15295774674720067,0.7482619549476406
119.08355999582102,11.794639811396166,4.410186447604013,0.28431367415216074,0.8125843398400319
81.51710965823612,4.993875120202711,2.0453642800075973,0.15891166690587766,0.3101128988355093
119.08355999582102,12.5390132697164,4.4101864474756045,0.06659126662403332,1.3739060450433382
83.87981515883801,11.5553130108351,3.0262987098567407,0.2755171806530345,0.3794152098688085
49.99999999804006,5.384704891126687,2.9814239699184797,0.0171806095371964,0.5826698486650193
49.99999999918502,5.657672215491811,2.9814239699449465,0.04783381571097054,0.7465573402671072
100.000000001156,5.624087136682127,4.9999999999969225,0.10711742769990248,0.583476884126792
78.62388221967923,5.433846031550372,4.312641455834673,0.058710224248595066,0.42092765944808747
4.10488823115971,11.580702086759711,0.22042929604407954,0.011287321467010227,9.780234859238872
53.545478039230545,11.62614429434866,3.018030819110078,0.3809384070535763,0.8350795285899161
49.99999999918502,12.093238479796199,2.9814239700404106,0.26628916327491703,0.5405177524374924
150.291749148688,14.424269867891411,4.0491459879962735,6.485280192082609,2.7588377433907754
158.61539143457154,10.57536854870652,4.363690305845818,6.7757621884668335,3.075124977929185
49.999999997623455,11.805464815178254,2.9814239701369263,0.3958385621222729,0.05748167670639573
49.99999999918502,5.172924218641705,2.9814239700950473,0.025721118072282338,0.25910528402039656
49.999999997623455,5.760094238321081,2.9814239700831613,0.0179855647006902,0.457179583198728
49.999999997623455,5.067489170210271,2.98142397002638,0.574744540237408,0.5467825051139347
49.99999999512772,10.525171311620452,2.9814239699942533,6.075476260796912,7.383936420711012
79.21333449407936,11.739405334026046,4.299687192234788,0.21664088662222108,0.38311431554048164
100.000000001156,11.848126618414858,4.999999999982284,0.2627050870650338,0.3511980936584087
130.96332321871017,5.254612510139156,5.224037553081206,0.507402353698382,0.5118758786000444
124.38670184825762,16.183500732812014,5.625844816175198,0.17821258900414907,0.638128928804252
49.99999999804006,5.214805748557407,2.9814239699719933,0.299093863801498,1.0178551445284507
49.99999999512772,5.3498990330922584,2.9814239699142497,0.2704559253480589,0.05146232743911563
49.99999999512772,11.469627149615722,2.9814239699779397,0.0507728082657802,0.678951168810441
100.000000001156,11.479451074280979,4.516681744557789,0.12697232178875412,0.5218286994609193
46.632827362611806,4.870180309149144,3.1212421934599157,0.0004957495224458291,0.4658318681560843
39.21243112019812,11.76612323258536,2.3688855337237054,0.4528178145016753,0.7826088879567533
100.000000001156,5.1603927281080315,4.678368491362044,0.019506830054094516,0.4136564681598448
75.48465682216775,11.422652986269636,3.0113419151596448,0.24513495794241286,0.43596479687464085
114.70220702933935,15.954229945102734,4.439636406639501,0.028918708490216362,0.0486629032773255
49.99999999512772,6.21603320439618,2.981423969921419,2.646529664885047e-05,0.9708605837317249
49.99999999804006,11.370335437637001,2.981423969936268,0.23966447590032203,0.566176983874666
