convex_hull_volume,distance_from_center_of_field_to_target,residual_avg,error
100,5.537442235,0.05675849,0.257651851
5.814491065,11.67119043,0.339822841,1.059295652
34.32459767,15.86804474,0.233081642,0.6276905
82.11402717,10.98074033,0.222836262,0.88863946
69.86423837,11.64107055,0.165246915,0.669433181
175.6014376,11.83099765,0.203035391,0.234348459
82.13531867,4.683256874,0.061060368,0.631975227
70.46898323,5.378223026,0.131243447,0.35574861
129.1467996,5.056571641,0.093602918,0.274813582
50,5.460671163,0.15155395,0.968712642
50,12.00523431,0.494739069,0.28708921
10.53258721,11.53862724,0.000163092,0.768342359
80.72396894,5.246015602,0.147695988,0.096543239
146.725721,11.91079931,0.198579745,0.097389759
118.6746561,5.479137216,0.019244691,0.288028272
91.56909548,10.89371787,0.036711431,1.022543073
100,5.173859904,0.034631937,0.36773822
137.4060829,15.78061205,0.548688514,0.734082551
50,11.77521368,0.000511185,0.345635994
35.10765615,5.637038704,0.129455728,0.847021974
50,12.46494481,0.325781071,0.628652014
139.7540234,4.803871732,0.420323934,0.499582173
111.2580342,11.60087205,0.164184293,0.519928334
139.7540234,5.027073872,0.116777268,0.348102273
95.52730692,16.19826966,0.043467461,0.431502295
238.4828591,5.493638053,0.520571014,0.439423266
31.11300784,12.29510379,0.012621907,1.120892809
50,12.2816345,0.612184018,0.443940688
100,12.44311492,0.126332471,1.938961996
133.4696241,6.020488882,0.349504326,0.775146154
61.33882538,12.02624538,0.083531915,1.66732341
134.1301254,5.272903705,0.179691318,0.281207724
63.46323491,16.06026105,0.063811292,1.675904458
216.617686,5.030130194,0.455867193,0.760499291
169.3847459,12.53072904,0.42320686,0.701419303
165.5624685,4.881062363,0.175250476,0.764534168
50,4.713136199,0.161502682,0.606083175
100,5.487264599,0.096203676,0.210185565
50.91978719,6.543013153,0.179913884,1.376856703
50.36286579,11.91036057,0.498668012,1.46091239
100,5.366917407,0.144060943,0.53280136
50.36286579,11.90260233,0.200232663,0.403482622
122.1725361,11.57358551,0.466200565,0.704841478
97.92399326,12.57861906,0.067372004,0.920953887
91.70623235,16.09465352,0.305208846,0.454114377
50,5.941630076,0.066123445,0.642864783
50.57052917,5.599422636,0.764086945,0.310752
3.444519209,11.62699927,0.062205954,2.294879763
3.709837804,4.243391667,0.007112623,1.273231686
82.6667848,12.72374256,1.114720403,1.604463365
155.0717026,11.83373223,0.1099634,0.622204687
122.4621551,5.146904131,0.498519717,0.286106983
155.687507,15.42011258,0.47111727,1.51768644
73.02034836,12.11837288,0.614778465,1.789557538
100,5.411347512,0.042676184,0.156072742
88.25554879,5.356143702,0.043800741,0.26856703
46.08298505,11.91133662,0.149691988,0.135035725
46.08298505,11.81976609,0.557963601,0.315189458
84.05170799,11.78879148,0.094460753,0.106166026
122.0981984,11.49225173,0.162015743,0.405155074
161.4703435,5.720202118,0.252534294,0.738555486
173.8367043,5.216079933,0.328693482,0.089209594
114.868764,16.24961247,0.225161493,0.370809396
50,12.23191949,0.017816768,0.379923739
132.9073425,5.659024836,0.172567643,0.514921748
127.5856566,11.85666906,0.176563217,0.383716893
82.90734253,5.084808405,0.070172369,0.330534176
85.04814773,5.414694117,0.126046049,0.420645534
136.9578585,16.2675996,0.284253748,0.459005946
110.22696,5.143404242,0.295793832,0.229818645
207.460343,11.67775287,0.354170056,0.330468986
216.4347774,11.81733467,0.156559747,0.620517796
50,11.89856224,0.057531982,1.210056393
0.545347448,6.175822688,0.215138376,1.257023476
93.12378524,4.960437511,0.015196228,0.347285727
100.0034926,5.00491082,0.179092735,0.475142725
79.60829806,11.51057427,0.32675502,1.983285752
79.78318848,5.36644309,0.448104936,0.301898611
74.35410159,12.18284046,0.234134006,1.42692516
124.9917041,11.76690193,0.192292122,1.28186636
30.6414981,15.55099798,0.129377631,0.947766236
100,12.39956865,0.004151775,0.628372178
33.27921235,8.192231483,0.057186639,3.218123301
90.10593411,4.988265246,0.507521492,0.683037584
45.51771072,13.23411981,0.777273695,1.483439335
87.13054875,11.88868992,0.586781246,0.141240764
100,5.604359968,0.049572643,0.661410834
109.4881512,4.155858647,1.120721841,1.306505909
155.6398746,11.58323499,0.54136314,0.857222363
187.526144,16.41556252,0.281529648,0.584071574
50,11.5282209,3.79E-05,1.030668142
27.97182969,11.86259529,0.771212133,0.011769114
102.0397655,16.3406727,0.03438175,1.371839934
181.3698734,5.032672632,0.114076086,0.554348992
33.59221451,5.158758525,0.196276482,1.008310207
152.0397655,12.22401962,0.198408041,0.365656383
161.4688316,11.52870873,0.090012782,0.606231353
142.3843307,5.938728764,0.123397547,0.702815455
131.2927922,5.596719946,0.257254442,0.357706283
100,11.92469543,0.150926335,0.231878734
50,6.060918288,0.138039767,0.93707655
44.24528023,11.84814055,0.073672166,0.753994604
115.3352308,4.703377176,0.029181806,0.631862348
154.7826994,4.809234409,0.495232539,0.6397321
61.60550104,11.99608716,0.217741861,1.649417081
158.0021789,5.664962955,1.496904101,0.426424054
154.7826994,11.75627645,0.15827237,0.401344847
24.11382475,17.56965773,0.14942826,4.298755974
100,4.764753617,0.129088947,0.572478561
83.66676355,5.124504182,0.098854342,0.501178227
13.78250573,12.34007005,0.204024681,0.594039581
91.25070366,11.67574701,0.085242211,0.631568233
121.8501548,11.68176862,0.072554279,0.51406242
70.79035253,5.141223457,0.646644506,0.180160018
161.9778322,5.429101555,0.318973805,0.804815806
29.96199413,15.69711943,0.149825775,0.279075743
125.0017758,11.06636605,1.171363119,0.794873585
50,5.460990338,0.037676023,0.158977186
50,5.927236246,0.195709148,0.797256765
53.70650538,11.13711114,0.080794266,1.209953338
126.1521886,5.051200136,0.257560567,0.33435042
117.8998627,4.602430361,0.56245719,0.721850794
69.65750139,11.90375665,0.491316461,0.318301665
81.0904369,15.97786957,0.076852697,0.130347979
50,11.5797272,0.374095472,0.444519659
169.2704051,11.41209518,0.076026875,0.530407569
50,6.144233557,0.002401574,1.326877961
42.48192594,12.02136848,0.018106855,0.517245214
7.518074064,10.85033432,0.012622879,1.089439795
131.1927487,5.355096883,0.978056131,1.110549602
84.83794169,5.258772332,0.395949962,0.175006936
43.46836041,12.10248363,0.111012914,0.343562476
89.03237549,5.35484042,0.18073809,0.347845409
140.9694754,12.02798893,0.043725387,0.367952873
116.1857699,16.4679309,0.45937451,0.822911732
100,5.309298008,0.235674255,0.008129882
50,11.28089107,0.415836141,0.585139782
121.0564692,4.969874493,0.107403685,0.428652758
87.54238616,5.661715742,0.399278843,0.432788158
118.6472833,5.945958791,0.835904351,0.681102069
51.68870921,11.84082649,0.11088772,0.069468741
128.845194,11.96093881,0.034605063,0.432007698
59.07849198,15.99518651,0.275043491,0.775215617
74.94984245,11.32710315,0.153345926,0.966986791
50,5.130474162,0.042926293,0.762219525
50,5.287272002,0.082662408,0.084712151
87.38204605,5.044082415,0.333403408,0.297443446
71.56338755,6.05080566,0.121010452,0.890034353
43.39738452,11.96324044,0.0015357,0.439840501
62.99646531,12.24762526,0.049917724,0.675067979
185.3299545,11.90187645,0.370186048,0.632669987
172.2709487,12.43229637,0.596056771,0.680353967
57.87973304,16.58369177,0.183378481,0.835796665
50,5.482036793,0.112576843,0.327902911
4.655400052,14.53086107,0.244720028,6.214078849
144.590255,4.870415489,0.234401503,0.642738543
50,12.05620709,0.009017979,0.930995978
94.59025497,12.16355366,2.303573037,2.018077728
175.1350721,5.717507,0.934603966,0.901877289
100,5.240447589,0.112172424,0.449811842
206.4500739,10.67918169,1.933785212,1.642274365
169.301071,12.06542396,0.825098972,2.244915531
50,5.636583304,0.015686979,0.449421249
50,11.83259934,0.132389698,0.641820925
116.3666664,6.249121423,0.423252875,0.955532889
34.03563578,11.95826924,0.216623351,0.236808082
98.9658437,11.71353985,0.2133103,0.688093162
46.80516903,4.469082335,0.022589833,0.862083564
70.37010547,5.076443373,0.544776737,0.540432493
79.15753718,15.65654172,0.289774037,0.330130105
133.1435766,11.69861348,0.157614042,0.740765
50,12.27591766,0.236773246,0.465002963
50,6.187102776,0.082936442,2.397017205
105.3251143,5.329743148,0.403697709,0.044121858
50,5.127962866,0.102835405,0.269042713
86.23241278,12.04658289,0.15847551,0.380199113
159.5576287,12.38099472,0.097728248,0.816184386
21.24749738,16.25267563,0.038560779,1.193947639
67.50082907,12.09888092,0.736620131,0.459062046
186.4197936,4.889331757,0.87178375,0.42810076
50,11.95914341,0.001868729,0.276332004
100,5.838228074,0.160695481,0.820636211
132.1225844,4.933473789,0.308773289,0.809122619
54.89595086,11.8854535,0.144638558,0.903049823
71.57742214,12.11212259,0.043913982,0.527612921
198.0930655,5.65508776,0.813738808,0.351787301
84.53965614,5.41668736,0.355552704,0.503287765
154.0495342,11.34611111,0.211134904,0.605286298
56.90490082,16.2373954,0.002251366,0.550330897
50,4.792198294,0.002259216,0.756831973
50,5.749477958,0.104045934,0.475908513
6.287782185,12.2602646,0.000254663,0.461749958
1.218907263,11.89008519,6.59E-05,1.423602538
61.30902786,5.474964312,0.129569546,0.623650266
78.22005744,11.95823845,0.026230325,0.35865845
34.75776304,7.615633224,3.950034574,4.672309265
100.7875717,6.028255329,3.333473922,1.048805392
16.89668079,15.34182425,2.383067483,1.049467164
50,5.391560144,0.173029421,0.274744472
5.033289555,11.45454723,0.203294451,1.041440771
6.88775294,4.753255083,0.095345895,1.0682884
127.6590342,5.548051353,1.238378991,0.302231298
8.5939042,4.903631329,0.390429374,9.664436013
50,11.66426231,0.1722463,0.407424176
0.984002084,16.0507311,0.01609051,2.57442748
