RMSE,CDF
0.7254498560712721,0.000782793027416945
0.7827507353543605,0.0016274162811304056
0.80778543593037,0.0024990531028945932
0.8238966121893638,0.0033880746085669495
0.8836906151144499,0.004341616533093048
0.883757985205842,0.005295231152978251
0.8849049836119209,0.006250083435738733
0.8857709257585316,0.007205870109027852
0.8860129769917086,0.008161917966485695
0.8864842491394709,0.00911847434779008
0.8869445103232653,0.010075527371615586
0.8874233673647578,0.01103309710372916
0.8876308285360938,0.011990890695778775
0.8877948089856555,0.012948861230109755
0.8878903387039039,0.013906934845303915
0.8879580131477505,0.014865081484267165
0.8880932707984535,0.015823374072319783
0.8883146552793125,0.016781905544185724
0.8893258864904802,0.01774152818001646
0.8907721703569645,0.01870271142119693
0.8910992412982063,0.019664247586635545
0.8911508810753542,0.0206258394737166
0.8913522891864148,0.021587648689209378
0.8915227258156986,0.022549641813491856
0.891574864764049,0.023511691198044957
0.891667300331847,0.024473840324733716
0.8920351080299511,0.025436386332473724
0.8923756914048042,0.02639929984499557
0.8936519963241641,0.027363590547937085
0.8944739868083323,0.028328768215586397
0.8946508066640958,0.02929413667981392
0.8952204518468354,0.03026011981681781
0.8953424586588363,0.03122623460466005
0.8967468596922633,0.032193864804391154
0.8970419745672389,0.03316181344634743
0.8970865352242494,0.034129810171257075
0.897279581657636,0.035098015201952104
0.8973452329395584,0.0360662910733335
0.8976234572019764,0.03703486716120934
0.8984153917920332,0.03800429778213122
0.8985123895420697,0.03897383306798862
0.899009844105523,0.03994390512969685
0.8999676384158791,0.04091501069455016
0.9000914336446052,0.04188624984002391
0.9008988218701175,0.04285836019371152
0.9014227388499725,0.043831035877387604
0.9017972545914368,0.044804115680395475
0.901855077015806,0.045777257876400246
0.9025804502130861,0.04675118278271415
0.9029174138755409,0.0477254712879774
0.90320722574395,0.04870007251328318
0.9041281768651079,0.04967566748627559
0.9054044577644237,0.05065263962376896
0.9055311344313189,0.05162974845108418
0.9065742771531129,0.05260798287631962
0.9070910465933815,0.05358677491902681
0.9084712773408097,0.054567056292797025
0.9087535668686922,0.05554764226966597
0.9089529109142424,0.056528443347727116
0.908970843282828,0.057509263775620614
0.9090414851675521,0.058490160429285384
0.9090960732281623,0.059471115985923084
0.9091409664742581,0.06045211998439274
0.9094097140544751,0.061433413973590444
0.9094128692161455,0.062414711367349524
0.9094176027195136,0.06339601386877167
0.9094889329060248,0.06437739333867366
0.9095384721558849,0.06535882626365469
0.9095817902766007,0.06634030593083652
0.9096474831365251,0.06732185648356927
0.9096734054821187,0.06830343500767896
0.9098631262165315,0.06928521824899525
0.9098638476448185,0.0702670022687651
0.9098800333150988,0.07124880375360126
0.9098860875083655,0.07223061177118431
0.9099603131634039,0.07321249988158801
0.9102392577735149,0.0741946889857737
0.9102511559589833,0.07517689092863673
0.910348709939812,0.07615919813663331
0.9104800144866332,0.07714164702814236
0.9108122792687173,0.07812445444829744
0.9108203276485088,0.07910727055301636
0.9108252791789293,0.08009009200065934
0.9108701468278414,0.08107296186251377
0.9110291268184775,0.08205600327092943
0.9110796176482,0.0830390991612216
0.9111374969922137,0.08402225750592951
0.9111615176526131,0.08500544177001053
0.9111807138459986,0.0859886467476477
0.9112074251573103,0.08697188054799132
0.9112177878622688,0.08795512553015973
0.9113322935667689,0.08893849406913408
0.911376624868019,0.08992191044357661
0.9113873048582228,0.09090533834220901
0.9114342315653589,0.0918888168768693
0.911449930037345,0.09287231235088701
0.9115512222125977,0.09385591712371821
0.911588565163946,0.09483956219127372
0.9115894464822899,0.09582320820981137
0.9115989121333368,0.09680686444221227
0.9116101991434195,0.09779053285380479
0.9116517784598497,0.09877424613135008
0.9116542787136583,0.0997579621067817
0.9116743725724739,0.10074169976439086
0.9116987569036191,0.10172546373379018
0.911709522875824,0.10270923932015781
0.9117224144606971,0.10369302881712542
0.9117770161529634,0.10467687723177511
0.9117844682774516,0.10566073368760233
0.9117851087645289,0.10664459083454393
0.9117862495078406,0.10762844921239888
0.9118808985507931,0.10861240972082874
0.9118961826795475,0.10959638672152104
0.9119146448360974,0.11058038364371076
0.9119482240099747,0.11156441679933955
0.9119523318763336,0.11254845438754095
0.9119670126198499,0.11353250781692498
0.912012439316438,0.11451661026375803
0.9120305546056855,0.11550073225780305
0.912030760877715,0.11648485447442487
0.9120308301842409,0.11746897676583155
0.9120523639806094,0.11845312229317317
0.9120800783038753,0.11943729772551626
0.9120924146266965,0.12042148646930659
0.9120953265753872,0.12140567835522055
0.9121233165647246,0.12238990044359208
0.9121894962198724,0.12337419394278844
0.9122102074277562,0.12435850979030975
0.9122225537722216,0.12534283896009213
0.912224318799692,0.12632717003441854
0.9122599704141489,0.12731153957844066
0.9122674142353936,0.12829591715468072
0.9123657792463284,0.12928040087119233
0.9123873163057739,0.13026490782715985
0.9123967175004621,0.13124942492743935
0.9124172887358274,0.13223396422500716
0.912566407601272,0.13321866442853855
0.9126098039949968,0.13420341145873088
0.9126226970126835,0.13518817240106923
0.9126327580853195,0.13617294419975753
0.9126460360421773,0.1371577303259586
0.912661069078034,0.13814253267348156
0.9126731282815432,0.13912734803342755
0.9127283036507935,0.1401122229300789
0.9127673925208124,0.14109714000537935
0.9128137304864754,0.14208210708142913
0.9128472373314938,0.14306711031287192
0.9128483799321037,0.1440521147772322
0.9128531932859508,0.14503712443541775
0.9128680126404932,0.1460221500843535
0.912899171677798,0.1470072093552921
0.9128994520707564,0.1479922689287873
0.9129194063314057,0.1489773500338274
0.9129295798449812,0.14996244211654622
0.9129838987308991,0.15094759281178638
0.9129983927884222,0.15193275914676657
0.9130471158486146,0.15291797805612042
0.913050705156002,0.1539032008384984
0.9130731136910937,0.15488844780069375
0.9130739685350547,0.15587369568530418
0.9130747182788856,0.15685894437892192
0.9130827148423155,0.15784420170119132
0.9131193137762107,0.15882949851535672
0.9131770269445022,0.1598148576046268
0.9131860991547645,0.16080022648321982
0.9131997393371243,0.1617856100801832
0.9132081048152876,0.16277100270387382
0.9132103537501374,0.1637563977542663
0.9132121470207947,0.16474179473967848
0.9132281454544474,0.16572720898812024
0.9132770360237895,0.16671267599168554
0.9132776628410232,0.16769814367161484
0.9132825915260276,0.16868361666981696
0.9133061228182833,0.16966911505934193
0.9133062133592829,0.1706546135465647
0.9133134832410618,0.17164011987831693
0.9133226086131399,0.17262563605675613
0.9133361751970375,0.1736111668741496
0.9134367275054318,0.17459680619200693
0.9134412664279989,0.17558245040756593
0.9134919425578685,0.17656814930494857
0.9135193742680253,0.17755387780238044
0.9135243965136488,0.17853961171904126
0.9135622311884279,0.17952538646101807
0.9136252740593469,0.1805112292290884
0.9136714398469614,0.18149712181212027
0.913686070089964,0.18248303018184245
0.9137182928175028,0.1834689733213371
0.9137210549441982,0.18445491944129072
0.9137543434803307,0.1854409014810722
0.9137582362749347,0.18642688772135418
0.9137652416687587,0.18741288152077124
0.9137845312361303,0.18839889613449917
0.9138376430642333,0.18938496805827873
0.9138382626080086,0.19037104065057392
0.9138987726161807,0.19135717853588985
0.9139217461406661,0.19234334121067206
0.913948862922198,0.19332953314568138
0.9139535280193455,0.19431573011454034
0.9139856273108415,0.19530196171997874
0.9140027431316793,0.19628821179415773
0.9140319062989742,0.1972744933367061
0.9140502768883768,0.1982607947019468
0.9141157173689499,0.1992471666804097
0.9141536305073835,0.2002335795688544
0.9141663688650966,0.2012200062025601
0.9143286950695929,0.20220660799354231
0.9144462531466926,0.2031933366349778
0.9144912681114302,0.20418011384958512
0.9147309091676681,0.20516714964767188
0.9147332646244436,0.2061541879874024
0.914796249278465,0.20714129429040784
0.9148116426065112,0.2081284172035067
0.914856601512933,0.20911558862928795
0.9149996436593612,0.21010291440397966
0.9150030583125848,0.21109024386323574
0.9150049948383306,0.21207757541209027
0.9150102874817982,0.21306491267194513
0.9150174449601993,0.21405225765504118
0.9150355743611219,0.21503962220057632
0.9150545327468986,0.21602700720306253
0.915082067727664,0.21701442191703157
0.9151121746303993,0.21800186911770295
0.9151610750163217,0.21898936908409042
0.9152181016343862,0.21997693058476397
0.9152377661549611,0.22096451330433983
0.9152381961690831,0.22195209648792025
0.9153043766855687,0.2229397510832549
0.9153048245968117,0.22392740616190596
0.9153396619647869,0.22491509883164415
0.9153495725894517,0.22590280219539216
0.9153616092929161,0.22689051854728465
0.915370907017943,0.2278782449318407
0.9153933492907911,0.22886599553261863
0.9154634429896266,0.22985382176765062
0.9155141734334306,0.23084170274311347
0.9155245369290669,0.2318295949012543
0.9155332087106319,0.23281749641663751
0.9155332604045177,0.23380539798780076
0.9155485611216381,0.234793316069126
0.9155615402103732,0.23578124815547188
0.9155808678790602,0.2367692010972417
0.9156122595034855,0.23775718791198633
0.915640829215876,0.23874520555473575
0.9156623048812238,0.23973324637069415
0.9156703517038499,0.2407212958695361
0.9157138679093023,0.24170939232432123
0.9157418926648155,0.24269751901907818
0.9157534276200018,0.24368565816057064
0.91580930662234,0.24467385759802024
0.9158168905597535,0.24566206521887943
0.9158508361154619,0.24665030946852018
0.9158877885749168,0.24763859359152693
0.9159111726093158,0.2486269029469587
0.9159148966690356,0.24961521632081837
0.9159270417696064,0.2506035427997879
0.9159554229362349,0.2515918999033129
0.9160049530189647,0.25258031045202517
0.9160100122358793,0.25356872645986
0.9160178073244284,0.2545571508789461
0.9160354531261965,0.25554559433864604
0.9160415980627199,0.2565340444290089
0.916048269324869,0.2575225017179637
0.9160605004382449,0.25851097220484004
0.9160760922874763,0.2594994595160231
0.9160969404841417,0.2604879693233481
0.9161103438136452,0.2614764935934686
0.9161126400194232,0.2624650203412984
0.9161269099982565,0.2634535624870773
0.9161415905912267,0.26444212047387633
0.9161784269065827,0.26543071820871666
0.9161802372317828,0.2664193178969793
0.9161912892644745,0.2674079295108824
0.9162558351689554,0.26839661077271987
0.9162976050103517,0.2693853371060951
0.9163008867678153,0.27037406698063426
0.9163304765596316,0.27136282878388984
0.9163641224320687,0.27235162689255527
0.9163878439591148,0.2733404505978154
0.9163931490700711,0.27432928002752893
0.9164334314112136,0.27531815292370054
0.9164396980731702,0.27630703258188233
0.9164481157291944,0.27729592132309355
0.9164514885271169,0.2782848137037055
0.9164547067363185,0.2792737095569099
0.9164908403283405,0.2802626443998855
0.916493762006419,0.2812515823954832
0.9165276689259841,0.28224055697817235
0.9165493400993422,0.2832295549450323
0.9165730727281931,0.2842185785204664
0.916658248855549,0.2852076940047733
0.9166651835947816,0.28619681697197585
0.9167325686656516,0.28718601265070104
0.9167608885174197,0.2881752388878202
0.9168118918589331,0.28916452015983907
0.9168657766722252,0.2901538595759954
0.9168788590867153,0.2911432131086654
0.9168859221106254,0.292132574262656
0.9169172779751064,0.2931219692510348
0.916926310366388,0.29411137398577003
0.9169295755561725,0.29510078224379205
0.9169738527089866,0.29609023827885356
0.917038038986218,0.2970797635737955
0.9170398170166958,0.2980692907873123
0.9171085117591544,0.29905889212554637
0.9171176009194919,0.3000485032713932
0.9171747558441063,0.3010381760899747
0.9172177486107007,0.3020278952996853
0.917227405495943,0.3030176249296095
0.9172278609848529,0.30400735505102666
0.9172322991880228,0.3049970899614647
0.9172686504145869,0.30598686409651144
0.9172962288385337,0.30697666798991813
0.9174105444536311,0.3079665952350157
0.9174560283979517,0.3089565715593352
0.9174777228634988,0.30994657129295894
0.917499270507575,0.3109365942774599
0.9175192412661216,0.31192663881130767
0.9175892006516073,0.3129167588344793
0.9176068438853926,0.31390689789549386
0.9176786570827873,0.31489711444617874
0.9176852548851421,0.3158873381161892
0.9176884346643484,0.3168775652173244
0.9177019588311833,0.31786780691164396
0.9177118026599718,0.31885805922789767
0.9177126344787777,0.31984831244172124
0.9177150386599365,0.3208385682497644
0.9177905204207367,0.3218289055060229
0.9178095676720966,0.3228192633151224
0.9178501503663637,0.3238096649147745
0.917873490394051,0.3248000916993664
0.9180009511726047,0.3257906560198719
0.9180157509613047,0.3267812363100151
0.9180532398835404,0.32777185705239176
0.9180617846479807,0.32876248701495364
0.9181076485130832,0.329753166466689
0.9181228283375744,0.33074386229813785
0.9181471686606909,0.3317345843938903
0.9182211024118373,0.33272538626748593
0.9182354066326258,0.3337162035759792
0.9182388304010684,0.3347070245788727
0.9182549601763909,0.33569786298651927
0.9183099413351936,0.3366887607213094
0.9183698784624976,0.337679723130956
0.9184364622856459,0.33867075738754293
0.9184541941761332,0.33966181077763735
0.9185519043278627,0.3406529696013807
0.9185866343887107,0.34164416590042196
0.9187138948884785,0.34263549951926703
0.9188848437191485,0.3436270175995901
0.9189027791860238,0.34461855503308875
0.9190023352073259,0.34561019989201264
0.9190548679220002,0.3466019014360988
0.9191407930118198,0.347593695697222
0.9191649980059515,0.34858551607662264
0.919262402448419,0.34957744155979825
0.9193352879182836,0.3505694456896744
0.9193921620249361,0.35156151118927004
0.9193957356173726,0.3525535805449327
0.9194297381798145,0.3535456865908897
0.9194356989299166,0.3545377990687642
0.9194640544978396,0.355529942143572
0.9194756062158377,0.3565220976832031
0.9194885423401298,0.3575142671814942
0.9195738257844228,0.35850652870445804
0.9196626401716286,0.3594988860621408
0.9196719384160116,0.36049125345304744
0.9196799553248447,0.3614836294945594
0.919721707634124,0.36247605058869115
0.9197379493375296,0.3634684892083515
0.9197511102475625,0.3644609420292258
0.9197716504413619,0.3654534170138931
0.9198992530139305,0.3664460296874762
0.9199274267367991,0.3674386727617736
0.9199331405775933,0.3684313220015622
0.9199904522123744,0.3694240330831828
0.9199959416427066,0.3704167500881456
0.9200029187132255,0.3714094746216814
0.9200534315748394,0.37240225366086704
0.9200891912781668,0.3733950712863812
0.9201177281794837,0.37438791970449553
0.9201638024534631,0.37538081783882404
0.9202579191466734,0.3763738175292981
0.9202598529866666,0.3773668193064725
0.9203002214945516,0.3783598646430828
0.9203007822362703,0.3793529105847586
0.9203031390965349,0.38034595906959273
0.9203057866702524,0.381339010411278
0.9203242206818204,0.38233208164409094
0.9203246221125513,0.38332515331006567
0.9204474534522887,0.38431835751658133
0.9204565332145064,0.38531157152056883
0.920464645929923,0.3863047942785412
0.9205193262365777,0.38729807603902405
0.9205202808859622,0.3882913588296166
0.9205451136813182,0.38928466841591236
0.920567578722597,0.3902780022429982
0.9206035489617119,0.39127137488359004
0.9206974321123194,0.3922648488283246
0.9207037217093984,0.39325832955981727
0.9207390378744058,0.3942518483990406
0.9207554126077077,0.39524538490733774
0.9207645756254043,0.3962389313029432
0.9208126522559247,0.39723252957539557
0.9208127641942456,0.3982261279686344
0.9209217547406782,0.39921984396757554
0.9209437893205848,0.40021358374281957
0.9209686046017854,0.4012073502948683
0.9209801690254105,0.4022011293254504
0.9210928177949328,0.4031950299091219
0.9211029116716051,0.4041889413845405
0.9211069461751367,0.40518285721336983
0.9211553883360503,0.4061768253134699
0.9211793003956801,0.40717081921575793
0.9211957967633752,0.4081648309183687
0.9212278805106572,0.40915887724078603
0.9213296158040795,0.41015303334016134
0.9214068336810117,0.4111472727610993
0.9214401924725542,0.41214154817767396
0.9214555184323355,0.4131358401316485
0.9214897514417217,0.4141301690245801
0.9214934638649822,0.4151245019233834
0.9215028498478014,0.4161188449500844
0.9215088368281502,0.41711319443700645
0.9215258128107924,0.4181075622417775
0.9216229500380548,0.41910203486198616
0.9216287203224575,0.4200965137085913
0.9216519786190305,0.4210910176519447
0.9216667471825373,0.4220855375312424
0.9218223839457004,0.42308022534960854
0.9219026553933368,0.4240749997844775
0.9219521723001954,0.4250698276503164
0.9220059429813056,0.42606471353713893
0.9220809794447385,0.42705968039168085
0.9221896128678747,0.428054764466573
0.9222213131694574,0.4290498827475165
0.9222413843818617,0.43004502268620104
0.9222470034530513,0.4310401686881161
0.9222506303396455,0.432035318603605
0.9222675897112729,0.4330304868190188
0.9222859985541297,0.43402567489840205
0.9223440580849528,0.43502092562663075
0.9224727914232334,0.4360163152639222
0.9224949280385886,0.43701172878761746
0.9225483402722431,0.4380071999455154
