convex_hull_volume,distance_from_center_of_field_to_tn_estimated,distance_from_center_of_field_to_centroid_of_sn_available,distance_from_sn_available_to_approximate_line,residual_avg,error
100.000000001156,10.072374152687214,0.0,5.0,0.10745436794959574,0.7515127450014988
35.10360493208567,186.11428923270964,2.7820447001171345,3.1475894141113767,0.003928083030641326,3.36884324758301
86.30864495733698,153.5700961802109,2.131241407295469,4.172732763230798,0.0956836374287031,1.9331107055952907
86.96168800308445,48.83131946578903,3.4168309380547535,2.476415673121755,0.35202456244348074,0.7669003389542824
13.795693644226922,227.90635689562902,7.254500902412949,0.8769983479231894,0.11202050836757631,2.798784021046007
246.3101918667994,8.119543115424088,4.317585686570587,5.187750399908204,0.7988182238357813,0.6132853902511628
202.55777141008986,12.9654557984765,3.246931004538767,4.161821122833057,0.1760672529805328,0.4937800729561622
180.23839704727,20.26969631254886,3.2961424105807184,4.46928158927571,0.35119039728472257,0.5069213344203868
115.51501802358847,211.4120377513951,5.444079444036532,3.470783175003352,0.7037282991583143,3.0899679223234116
18.499197752844733,316.910700035007,5.111152798128179,0.8771707769030398,0.21912338916455343,1.876119242298412
49.99999999512772,156.6517426841435,2.3570226039551603,2.981423969999721,0.022784544201346665,1.6114769823107908
225.08929774973942,120.17985982815792,5.747654786535152,4.735072054966637,0.3423016177373832,0.7505226333537935
95.33836295294071,268.72713870001184,8.258745538266787,3.627134981740379,0.829784920274434,3.940463948791795
77.42429033826832,315.2081672410358,4.249128564352259,3.755243597956742,0.43280652301855,1.6839879513107636
98.65404724421575,278.6612664271165,6.972836890278829,2.930847380906177,0.6784398182074491,2.8641222398417487
121.18609162931307,318.76180560559555,7.680074721399875,3.572327063766051,0.2999047650857453,4.0197631893383745
261.36416925837455,177.36268253344318,6.665072567239284,5.315219693114188,0.41948493918200724,0.9830620175894526
172.18514670072244,93.0419263257195,2.618109604651637,2.4216104546847363,0.6509443563476145,1.0347041926679434
358.0779042143145,61.32460940169527,5.2833736337602835,6.08768082454911,0.9164523897742508,0.3198306967105123
224.06349823082527,144.32727548078387,0.4533148418089245,3.9176564325954693,0.2228496330868852,1.020215898082778
49.99999999918502,72.80994330173105,2.357022603955159,2.9814239699997205,0.0045526513453676915,1.0011663049051325
49.99999999918502,91.61005332474504,2.357022603955159,2.9814239699997205,0.045913457307293105,0.3668231691185793
22.258999761880467,211.2887961957049,6.503384182083048,3.1571581673841123,0.11808286253353047,0.815715558430597
172.46500837147718,1.1909813502193682,3.732923374736179,3.8898730269459145,0.5729699301963566,0.4255837916188215
62.59858549619984,202.89940896798146,4.337755141531986,2.219845036628354,0.22236738048087362,0.9405647320121927
19.668015704123953,233.98009341994708,3.689608809890605,3.3275556886929114,0.14565850645472184,8.542309946442499
81.53450758521052,75.97782336104278,5.748660807987573,4.106262701810584,0.46126478371195256,0.753066127282195
3.5483335260541513,160.33129112395514,7.657681668742277,0.21246014579929406,0.21335144062765501,6.391620917254374
108.9185918369027,226.81334757224624,6.811897350450266,3.2094694962395525,3.0905065359652544,6.167331641804149
94.68798649588804,85.33182061669326,7.503789878943477,3.199019712677979,6.497163729471076,1.971300399974099
253.09314209126777,73.67162217899325,3.234127593773829,3.697778108782463,2.624412492144816,1.7967154143661914
305.9724919848428,34.0119642321732,1.0051131341895476,4.923509638366834,1.9353696695980709,1.3693536632411045
78.83254196276295,164.96045634632554,3.63088488687957,2.7446772538271595,0.051987504219951665,8.753977703768298
117.7178765183296,240.59383048192635,9.092123221747741,3.9436745893048064,9.575559012049215,3.026332196514253
148.45225257944054,67.5131740602006,4.711699971957891,4.598836559467723,0.4079174662669079,0.21118093148393638
212.51431264677254,42.698738543583744,2.3890578507954316,4.0103635687356025,0.33500129908576654,0.48772535447274806
276.8817232387735,83.6617812997432,3.769460627280153,4.916962688491592,1.8365494713067876,1.2162811007742256
123.30601403863706,214.7519314226921,5.4715170053859525,2.159193271291283,0.6248998604657584,0.37855732781285323
186.4951079213439,254.137508569696,7.389347653016972,4.413456499406541,1.4032493854112547,5.365757900157011
121.38957902405781,157.74997662926552,10.90351286703826,3.1196976583310865,6.9679546165299655,6.7633717556363555
100.000000001156,63.944784633366204,0.0,5.0,0.0026531511064365933,0.38027285133093064
49.99999999918502,228.76503654718337,2.357022603955159,2.9814239699997205,0.6306411216547233,0.34234492811262746
146.4709211231078,318.7003268925242,2.493872391058195,6.31211293856521,0.21713060513052612,0.6494888466348911
102.47432719217365,216.98224383983032,0.7498387430715573,4.538892832907124,0.05330990600671981,0.4313260389553248
40.70525710279658,140.74506557593654,3.3520102793919624,2.356116662162325,0.008545028846169367,3.8273247643217188
122.80120465982036,221.97090130752312,9.33466041855436,5.908591299639128,0.7241359388445623,1.1434998915649872
48.32541351385041,236.48742513718315,8.234641582277495,3.299637997106863,7.672375460729462e-05,0.9636578063791578
71.06381297977265,167.99107788809957,2.118625124119414,2.996656656132008,0.08000644210205923,0.41119086298563384
211.94964997853072,276.3570178897586,6.630596743976287,3.8696711797660774,0.9399141988928891,0.7898128812488157
250.01465046788223,4.819355933179505,4.178338532365515,5.890025904154186,0.4785489902203587,0.13150143227034
124.05436841131355,203.0365031862456,6.643019379561418,7.023033169702211,0.1317150578537825,0.5921122236898756
56.23948072623293,249.49247285476366,6.343543180874308,3.468787469294458,1.153991246619135,1.7437483630935826
134.12976854390064,312.6021105250652,10.264035060428485,4.103213779401202,0.4494064884556523,0.8209261518489558
228.4123929475632,159.93287539013784,9.554933407585889,3.9769614549592562,0.3642133026229262,0.5132651050946664
451.26948734014337,4.735818658437226,1.8332148891528222,6.413836484927595,0.47604237493570645,0.06458879025101498
245.88346979289673,109.25832244253111,3.8786428531741084,5.210539753329898,0.35975866632768244,0.46658181127869003
200.4642236011142,280.46184842506545,2.1142745829977256,3.8774057547099017,0.98244899584409,1.7444660335829596
260.801747404751,195.44513959488108,7.117624410181757,5.165496538597969,0.43973522476508026,0.15767076096440033
378.3360767042181,176.87685193243396,5.150335114526438,8.253400465788317,1.1716174328214812,1.1356767196242652
431.215234362009,55.49467478908692,4.403412533148793,7.726353303807323,0.8439082786131394,0.6350487432621402
49.99999999512772,167.92928726429582,2.3570226039551603,2.981423969999721,0.03615447328504361,0.3874963982335775
100.000000001156,60.533017072306365,0.0,5.0,0.3127255029961729,0.2571732499866392
100.000000001156,27.87943536769056,0.0,5.0,0.4947685741733488,0.3878449420238409
141.55880737324864,225.7780966000066,1.9216989994412823,4.969133379023621,0.2645305832877324,0.8803295002966184
156.37019145344686,122.11437082422894,5.437793594185102,5.315024507523667,0.15298763251821082,0.44760905277949575
185.22249609760047,2.8183840065972205,1.3844559951248825,5.369095047226186,0.23340705640995976,0.30656887212247996
0.5128104093135742,112.53184718332399,5.418730392477275,0.023317219111361892,0.46642424982450637,0.17966470662632503
123.31521911231081,232.85598276781715,4.546017199858637,4.086737496443838,0.3490675750899331,0.21481428085297952
87.5165500860352,87.93026661111787,2.1643324973967197,2.522944824039437,0.18400405272496498,0.2792207762150988
49.964858871489156,179.0673934957114,3.1715741560020243,2.4864009698755054,0.2495037621945803,0.16605562827746348
69.95813978970038,300.4213460979,6.426883495149956,3.3771840577199916,0.1326614426334248,0.8279405851150472
214.78899779651636,107.59315152625028,2.4236295199283737,4.620670108229402,0.24741451432984496,0.4488953274425871
251.58033139205543,109.5978564884032,6.402416907779656,5.809535362859707,0.14685106880558113,0.5824691859949462
213.35488547198946,55.807420667854586,7.160646660967863,4.147147847868457,0.91503780626451,0.1956047745496436
320.79039500597315,52.26296129054637,0.9127557839569268,6.806359617522882,0.4494869085196922,0.07229477280537482
94.48545916690486,113.89355982512042,5.638997367381715,2.020304027236426,0.3507932078166875,0.41310259868678184
277.9448463866993,9.205080254645532,1.0330542418211055,5.205318410380032,0.3366629627211663,0.05980325853685632
79.24468753895442,141.17133211652592,5.426743529624954,1.6119595837658696,0.3790921544536546,0.5361396491879189
258.34423588705494,299.1644844943914,3.512261038999966,4.1825944553090615,0.48214518851175864,1.0782386020846086
160.4693088483195,215.57848894930726,6.011829638478612,3.8892374084104433,0.1892090584106297,0.6406693676942246
49.99999999512772,16.189835877856922,2.3570226039551603,2.981423969999721,0.07336526459702573,0.8818311053583121
49.99999999918502,124.65178105554043,2.5642135383889486,2.3273848106203774,0.18991117539734423,2.3388825872358283
49.99999999512772,102.94767329824988,2.3570226039551603,2.981423969999721,0.15433936820296754,0.39331136060961436
25.602658376294855,158.24876122771587,3.5555778146719956,1.8260445576983846,0.509635576200224,1.0387545945293242
49.08565245836479,233.87936604544944,5.2390547795901705,2.735843461335037,0.08492899461481099,0.3625819270753062
160.13632430993624,4.475938633622668,1.739932301173631,5.520295897076139,0.10125156993645758,0.34164254571194647
71.507105318922,136.71183061367176,1.9193700458300658,2.3785366841684015,0.38472484776119753,1.1139857400554138
180.96257326474867,23.157365312412608,2.2420205545797836,5.359499759244433,0.12026809012457647,1.112896346563486
140.26233963702037,35.481933221474215,1.1900703422292433,4.304266618869418,0.41125134850337663,0.9058260490090592
121.03885334319318,101.79420088017783,3.8911807634700804,3.0011184823307664,0.3541062297758758,0.6407274171567955
140.48448572625446,74.66046672229525,3.2434738629144557,4.041561013329777,0.3423995377536792,0.5091787063907728
140.25919989815785,120.98119231373526,3.6852193635376116,4.8203867024546,0.14334379331678831,0.16297951666566363
109.33330074436091,211.94998976859637,3.8227084822689914,2.9344059490782706,0.8000017986590867,1.8664531254514702
45.00314917005362,101.63068607921666,7.316161878651243,5.736298201965158,5.125184246887544,7.073812175760285
107.45047877708639,209.12330849247206,6.051845219389287,3.38308576053708,0.63272381806273,2.3351574965260835
58.99482381647633,255.68672535761675,6.989815525104232,2.7930847771637604,0.48983011773720603,0.958836184972038
51.81772583591471,191.43651971406535,9.857630489260039,2.647655353084671,0.4675287263558912,1.5213191713933731
271.52739219374126,68.76392933531324,2.9465404441719927,5.316160780969009,0.6115713242316804,0.40786309429103673
7.95036147132039,257.9195574829554,10.698848079200637,0.9271278782608281,0.5148458973830184,1.5857168930148866
192.22012583243827,259.8150432192281,7.574254601008894,4.101866541222685,0.4386380533753348,2.362436909032623
49.99999999804006,96.21923732827248,2.3570226039551576,2.981423969999721,0.19125440778536837,0.7474440396538183
100.000000001156,35.589677276978776,0.0,5.0,0.006493183387489753,0.29427785630813086
35.60722307555835,116.48656384531019,3.5284932983885695,1.9036773237674893,0.04552999638008831,0.0851259520583423
51.836621967329194,309.957798480537,3.269713499652233,2.7716946679867367,0.41535268307918716,0.3016924740493278
104.80026610152687,56.704897776497624,1.1931416894397535,4.032169160756316,0.300519230854741,0.22246095324679466
11.347781778677358,261.5976987433116,8.11650404562909,0.8672255064454318,0.002592645809153868,0.9352373947828291
62.609228918143884,206.30050862346965,7.484865640464095,4.435773628203146,0.48313920240541697,0.5924466043872018
73.54913645866046,269.6558187228067,11.628211284445108,5.067026478327368,0.1354256977717078,0.769907438938084
90.46313686924205,72.60931139845069,4.838496895104588,2.368971214546513,0.22661851629614366,0.20165193393340672
18.26102933751813,105.91027999684657,5.795169999123758,0.7489347992449603,0.11718502211755315,0.22038053828166224
49.95031830516152,164.8207971931981,5.712661855468155,1.7095642485337226,1.07403267929308,1.2278010234225039
34.761753220017134,221.4483119699334,14.09549131710731,2.307258985741423,0.2969439057531217,0.787593830508156
149.6008040799881,102.1349807875298,9.588069794776931,4.466522859188054,0.18624111559010376,0.3244468255456931
210.89171820230547,55.342072279349175,4.543645274881678,4.424434607010387,0.18254128802903025,0.6169080064923684
98.9982808322761,204.3060965779022,10.892265767912388,4.307899404263828,0.33862286774322503,0.7091535024196731
260.8067702985321,164.42502660800292,3.4604419525599766,3.601783142275091,0.1370074984027527,0.3854326106446803
110.09343445826919,186.22325880977775,9.054072923297754,2.0782283244805564,0.1123220836227796,0.5741369256658886
201.76389474074833,136.33440248218523,9.18270636259637,3.419658096358561,0.38850851337237247,0.42866691154042635
236.32017213245288,277.66121118479856,10.124473396213528,5.142425642044384,0.17404568515653737,0.8267212168589902
99.82390976061548,295.7509917340156,11.228444372797354,3.283926919830072,0.10659352625238508,1.136464343789577
100.000000001156,135.74896759689958,0.0,5.0,0.11840767799704824,0.4584323410560746
129.42795077898745,17.760969274421907,2.3302271785978252,5.2706196192061245,0.1312242160660022,0.2851005139545754
41.323876867583124,66.80027993047216,2.414434872828015,3.240886462068667,0.0012438409238901263,0.4706302192071648
24.87359037001657,123.79749872855653,4.150500623713242,3.4757069982463094,0.10469296473485817,1.1021477349625155
49.999999997623455,384.95258707910295,2.357022603955159,2.981423969999721,0.7283208141608984,1.7517243667370925
83.65964887019905,202.8572291097956,2.7206349196530715,3.638627167320225,0.036400061136284384,0.12872411805133582
0.25203531755849296,143.8636441783924,10.279506798571411,0.012799695116849636,0.01623374284715802,2.2521104655798956
270.13292482018466,100.75149980406923,2.354451158824804,5.834208147909691,0.5119677807795109,0.5498704843469512
172.63450986509682,84.06372908769319,3.6515672316649197,5.207401494932463,0.2077983536668794,0.38349538260786403
145.2418627424652,306.1694414106512,3.947512496457284,5.864146729632572,1.4225961980850321,0.9112383758897039
73.92653296199677,59.37814371116573,7.761172562811239,3.1279463310225015,0.6300372736147585,0.7311032561714133
93.87068903004476,274.83429009048126,8.155338090957601,4.288398879512484,0.09345788276305948,0.5530763539989677
116.00939549731673,182.41686497763547,10.658654076439003,6.651214219012403,0.4898700554964306,1.650294435289932
255.9659776068247,43.49303882995589,2.9911981002543553,5.021132115488105,0.6004996036638937,0.09295824104619228
162.50108782289738,240.96392151651108,6.662187827750478,1.9570169206252204,0.6017955648405622,0.2711381120933833
204.8417882706674,200.32020098085383,6.049708305379146,4.278200483543573,0.2390170258003514,0.6101130561872131
261.6795937372507,169.71529315904297,6.524579042659124,4.1069730441335865,0.3713268748919377,0.03207276270445785
212.39624065667428,193.27877876294804,3.2463375586904784,5.362756929255113,0.25439310918281804,0.6311463103842232
60.710993649283296,323.8062569027167,7.616493563591638,4.465447239633848,0.15564846347775396,0.566370351657272
75.56117947182172,239.45588578153863,10.378183346413984,2.7480592911001476,0.3202874240911554,0.9553221314391075
100.000000001156,58.596261462085096,0.0,5.0,0.008120490486380437,0.6796243111960169
55.53272853795991,156.91977608522404,2.4689421365566218,2.4026453756036195,0.16820530068929374,0.9511914057782073
4.6884833725058686,35.066461006586614,5.551278080642495,0.6351267071015875,0.03283276979683173,3.00050198835517
87.50576832922093,55.90768527582422,5.417168964814237,3.620070700864402,0.4398669629623028,1.197051483567597
87.79744119727731,118.93503497580453,5.564447627268885,3.1696186267592545,0.9311925031971112,0.8466498250595262
46.749195219658205,207.1394681795838,6.577581265643784,3.7901794598512963,0.5717226845389214,0.3268595466399188
164.54496223606466,143.27172331843556,5.564283486965985,3.736293554883676,0.3265162533380773,0.34398015120946535
74.49540969805132,147.70282714888015,3.0828547513797964,3.6174475921189546,1.1897829359668044,0.8590419181922117
28.55991914787485,249.2238768384938,3.6810582339450626,2.0445176594810563,1.0933617960363586,1.072286742272488
44.51453564826835,217.66212274966793,7.8230175660091605,1.7847083068535448,0.1740941735592782,2.2324431310211943
112.60922561891319,161.72023219418728,4.420634911808969,4.230737125757723,2.852774701771098,1.4039000838999456
168.38497929984453,151.21889592485422,5.592839345912795,5.495874816452409,0.6524888131766654,0.777051236266919
174.32463201762226,226.55028221979265,6.4916178732871,6.3557888994088625,0.32955555559288924,0.4636474525566758
357.8921728140863,5.385346725514545,1.3786075800523787,6.437054549592976,0.7577614008811547,0.8371022586509707
137.9238618557126,2.8929821846903274,3.5979203859571576,4.338096917640533,0.8148153776910846,0.5554238691577824
143.86299122251634,131.72688083663036,6.154944985004944,3.0808983471019507,0.7320462872470002,0.6222708792482968
228.20817357400432,386.1336187221863,6.292969036394404,4.130876375538063,0.5954387191794901,1.351555351191396
165.8440097707827,155.48682234543028,9.52068149960458,4.616292244669531,0.4599000805385348,0.59441748312305
216.3854946004885,113.60628034560602,3.252861004606482,5.894085489736437,0.8387865974308919,1.30185518451643
273.5635751040149,244.7914125106809,1.5109032149229278,4.585497982183255,0.546254770966452,1.737050342759067
100.000000001156,4.909737911287649,0.0,5.0,0.13589068024962944,0.4925651850544077
18.090667546046888,63.81059218006053,3.8376362475482564,1.5412405873025519,0.0044311475754598454,0.9254376268702855
114.66514352156692,34.30275174682985,1.5581304224556756,4.390290295657605,0.16392548057028056,0.6249259077431168
94.34928634294025,13.938235057287242,1.6556373605390802,4.73225437367275,0.33163907814907995,0.437368524540589
88.69508346677821,26.136975401265687,1.8665732840581208,3.997232456525085,0.3185452674551886,0.4050700981319735
103.27349349766288,4.265988276909589,0.9429716322013103,4.3304858628267615,0.2469470210415913,0.3842368778932619
24.402194419771952,53.67042452246682,2.147664028679825,0.9798728659752873,0.40448506692083425,0.07862081154418968
122.95307107540658,1.4611289349323888,0.5930730308187675,3.745985323764211,0.45469719788164426,0.38554276350175576
35.42766377918423,276.86222326223515,2.9258510425271385,2.6129436816698957,0.7047291023163481,2.321843090913256
34.91790688387902,88.22184085485918,3.2521014371832524,3.0141641405222224,0.15751516184469563,1.021409046351323
130.26686384253887,45.55595855294513,0.8845942861679154,3.467949850789184,0.3183591668465165,0.13531932740693442
115.23141545685587,203.24648445008953,2.6151639498356594,3.5063573236094823,0.164391508196059,1.1626642779341296
60.23959709562147,175.97600045935795,2.5015104598529,1.7228472046063095,0.2710809133432249,1.5349563965762136
100.72287678193979,138.8675181688629,3.912660910267923,3.9443393512109752,0.20962649231832367,0.0777650057468889
94.30267084046471,94.67504148933419,1.187110567137363,2.2924101021897916,0.4399441142258774,0.3808514465993912
119.69266451086244,210.37434044228766,5.112777253263637,3.7708014979441913,0.4650456799993923,0.8340794713803468
157.05973999243048,149.04782222488407,2.65657822125511,3.909838301288792,0.5733245966103012,0.12954902679888278
201.4616752993876,22.505206551748486,1.9202123587797966,3.714174759813432,0.23306821330319913,0.12440328678070296
105.35206064010669,274.5724526586791,6.875813162792648,4.153652538108052,0.27293941699677327,1.0921429769013953
153.90212720725043,323.99002837465287,3.688501582589286,3.823314343238281,0.667594880374433,1.1854297974594528
49.99999999918502,131.22480874162116,2.357022603955159,2.9814239699997205,0.12700433648569762,0.6794526961962799
31.827248579099916,76.66864181090364,7.137800805420956,2.7346922594611436,0.03846015672202914,0.789763547154469
49.999999997623455,166.7026602730188,2.357022603955159,2.981423969999721,0.03337918766177816,1.083410561539905
81.82724857503632,76.71773220640908,4.9485404529089605,3.169717984822254,0.17118974113443072,0.7275103684399853
